ID_RUAS,NO_RUAS,NAMA_RUAS,PANGKAL_RUAS,UJUNG_RUAS,LINGKUNGAN,ID_KELURAHAN,KODE_KELURAHAN,KELURAHAN,ID_KECAMATAN,,KECAMATAN,PANJANG,LEBAR,BAHU_JALAN,ID_PERKERASAN,PERKERASAN,ID_KONDISI,KONDISI,UTILITAS,START_X,START_Y,MID_X,MID_Y,END_X,END_Y,GEOMETRY,IMAGE
545,545,JALAN RT. 02 RW. 02,RT. 02 RW. 02,RT. 02 RW. 02,GARUM,2,1004,GARUM,1,35.05.11,GARUM,352.7866881,4,"0,1/0,3",1,HOTMIX,2,SEDANG,SALURAN AIR,112.2217552,-8.076215477,112.2232479,-8.076790056,112.2246735,-8.077378133,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.222194044,-8.076354107],[112.222719978,-8.076550965],[112.222720442,-8.076551142],[112.22308533,-8.076693431],[112.223303567,-8.076771567],[112.223305493,-8.076772319],[112.22360839,-8.076900623],[112.223613842,-8.0769035],[112.223743742,-8.076986859],[112.223752613,-8.0769949],[112.223758371,-8.077005384],[112.223760388,-8.077017165],[112.223760511,-8.077058174],[112.223766151,-8.077080373],[112.224107477,-8.077160397],[112.224110192,-8.077161145],[112.224684554,-8.077343669],[112.224694701,-8.077348751],[112.224702775,-8.07735671],[112.224707986,-8.077366766],[112.224709824,-8.077377935],[112.224708109,-8.077389122],[112.224703009,-8.077399235],[112.224695023,-8.077407281],[112.224684933,-8.077412475],[112.224673727,-8.077414306],[112.224662501,-8.077412597],[112.224089482,-8.0772305],[112.223728065,-8.077145767],[112.223716033,-8.077140512],[112.223706666,-8.077131334],[112.22370119,-8.077119433],[112.223689042,-8.077071615],[112.223687932,-8.077062844],[112.223687854,-8.077037044],[112.223577145,-8.076965999],[112.22327805,-8.076839306],[112.223060307,-8.076761347],[112.223059353,-8.07676099],[112.222694222,-8.076618606],[112.222168069,-8.076421666],[112.222167168,-8.076421315],[112.221741575,-8.076248991],[112.221731852,-8.076243143],[112.221724418,-8.076234587],[112.221720001,-8.076224161],[112.221719034,-8.076212884],[112.22172161,-8.076201862],[112.221727477,-8.076192172],[112.221736062,-8.076184763],[112.221746524,-8.076180361],[112.221757839,-8.076179397],[112.221768899,-8.076181964],[112.222194044,-8.076354107]]]]}",545.jpg
546,546,JALAN RT. 01 RW. 01,RT. 01 RW. 01,RT. 01 RW. 01,GARUM,2,1004,GARUM,1,35.05.11,GARUM,158.4208425,2.5,0,5,TANAH,4,RUSAK BERAT,,112.2244164,-8.078101519,112.2237865,-8.077835867,112.2240992,-8.077195609,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.223877573,-8.077982294],[112.223872041,-8.077980181],[112.223797506,-8.077944512],[112.223787604,-8.077937533],[112.223780562,-8.077927693],[112.223749156,-8.077863183],[112.22374605,-8.077853582],[112.223745726,-8.077843499],[112.223748208,-8.07783372],[112.223781575,-8.077752265],[112.223781935,-8.077751417],[112.223827242,-8.077648392],[112.223827376,-8.07764809],[112.223884615,-8.077521102],[112.223891504,-8.077510912],[112.223949211,-8.077450828],[112.224065836,-8.077181286],[112.224071909,-8.077171722],[112.224080649,-8.077164497],[112.224091202,-8.077160317],[112.224102535,-8.077159592],[112.224113538,-8.077162392],[112.224123134,-8.077168444],[112.224130384,-8.077177155],[112.224134578,-8.077187673],[112.224135306,-8.077198967],[112.224132496,-8.077209933],[112.224013282,-8.077485458],[112.224006173,-8.077496148],[112.22394827,-8.077556435],[112.223893663,-8.077677585],[112.223848608,-8.077780037],[112.223821537,-8.077846123],[112.223840345,-8.077884756],[112.223900785,-8.07791368],[112.224426592,-8.078066797],[112.224436859,-8.078071632],[112.224445126,-8.078079392],[112.224450581,-8.078089318],[112.224452692,-8.078100438],[112.224451252,-8.078111665],[112.224446401,-8.078121898],[112.224438614,-8.078130136],[112.224428654,-8.078135573],[112.224417496,-8.078137677],[112.224406232,-8.078136241],[112.223877573,-8.077982294]]]]}",546.jpg
547,547,JALAN ERLANGGA,RT. 01 RW. 02,RT. 01 RW. 02,GARUM,2,1004,GARUM,1,35.05.11,GARUM,351.2031354,4,0,2,ASPAL,2,SEDANG,SALURAN AIR,112.224176,-8.078777,112.222655,-8.078312964,112.2212178,-8.077627861,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.223503615,-8.078639312],[112.22350224,-8.078638925],[112.223197208,-8.078546567],[112.222954665,-8.078475557],[112.222951275,-8.07847438],[112.222662817,-8.078357997],[112.222659228,-8.078356316],[112.222518532,-8.078280807],[112.222183185,-8.078131615],[112.222182121,-8.078131121],[112.221612281,-8.077855262],[112.221612179,-8.077855212],[112.221432157,-8.077767369],[112.221202503,-8.077660645],[112.221193088,-8.077654317],[112.221186096,-8.077645398],[112.221182212,-8.077634763],[112.221181816,-8.077623452],[112.221184946,-8.077612573],[112.221191296,-8.07760319],[112.221200245,-8.077596222],[112.221210916,-8.077592351],[112.221222265,-8.077591956],[112.221233181,-8.077595075],[112.221463148,-8.077701945],[112.22146377,-8.077702241],[112.22164405,-8.07779021],[112.222213311,-8.078065789],[112.222549352,-8.07821529],[112.222551765,-8.078216472],[112.222691898,-8.078291679],[112.22297685,-8.078406647],[112.22321783,-8.0784772],[112.22321815,-8.078477295],[112.223522658,-8.078569494],[112.224185133,-8.078742001],[112.224195536,-8.07874654],[112.224204023,-8.078754061],[112.224209762,-8.078763827],[112.224212192,-8.078774882],[112.224211076,-8.078786145],[112.224206521,-8.078796513],[112.224198975,-8.07880497],[112.224189176,-8.07881069],[112.224178083,-8.078813112],[112.224166782,-8.078811999],[112.223503615,-8.078639312]]]]}",547.jpg
548,548,JALAN RT. 01 RW. 01,RT. 01 RW. 01,RT. 01 RW. 01,GARUM,2,1004,GARUM,1,35.05.11,GARUM,586.9524628,3,0,5,TANAH,4,RUSAK BERAT,SALURAN AIR,112.2246735,-8.077378133,112.2251959,-8.079084971,112.2243645,-8.081580762,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.225409159,-8.077549341],[112.225411388,-8.077550052],[112.22556521,-8.077604625],[112.225567745,-8.077605632],[112.225680736,-8.077655542],[112.225682722,-8.077656492],[112.225738029,-8.077685039],[112.225746556,-8.077691146],[112.225752973,-8.077699429],[112.225756742,-8.077709196],[112.225757548,-8.07771963],[112.225750648,-8.077820147],[112.225749136,-8.07782829],[112.225473531,-8.078723376],[112.225402479,-8.078988544],[112.225399739,-8.078995658],[112.225356776,-8.079079533],[112.225349403,-8.079089353],[112.225308703,-8.07912776],[112.225299228,-8.079134212],[112.225288205,-8.079137393],[112.225276736,-8.079136985],[112.225217127,-8.07912529],[112.225194988,-8.079121521],[112.225129918,-8.079365003],[112.225129608,-8.079366092],[112.225025016,-8.079713357],[112.225024893,-8.079713757],[112.22490845,-8.080084724],[112.224739775,-8.080652054],[112.224739238,-8.080653714],[112.224625249,-8.080978697],[112.224570814,-8.081159924],[112.224569782,-8.081162884],[112.224398218,-8.081594096],[112.224392432,-8.081603835],[112.22438391,-8.081611315],[112.224373485,-8.081615805],[112.224362179,-8.081616864],[112.224351097,-8.08161439],[112.224341325,-8.081608623],[112.22433382,-8.08160013],[112.224329315,-8.081589741],[112.224328252,-8.081578473],[112.224330735,-8.081567429],[112.22450172,-8.081137674],[112.224555941,-8.080957162],[112.224556449,-8.080955599],[112.224670421,-8.080630664],[112.224838926,-8.080063908],[112.224839086,-8.080063385],[112.224955547,-8.079692356],[112.225059916,-8.079345835],[112.225133367,-8.079070993],[112.225137616,-8.079061203],[112.225144545,-8.079053074],[112.225153552,-8.079047313],[112.225163853,-8.079044419],[112.225174553,-8.079044646],[112.225229802,-8.079054052],[112.225230701,-8.079054216],[112.225272388,-8.079062396],[112.225294958,-8.079041097],[112.225333335,-8.078966176],[112.225403568,-8.078704067],[112.225403936,-8.078702788],[112.22567851,-8.07781105],[112.225683499,-8.077738368],[112.225650315,-8.07772124],[112.225539578,-8.077672326],[112.225388147,-8.077618601],[112.224663585,-8.077412923],[112.224653284,-8.077408158],[112.224644965,-8.077400454],[112.224639442,-8.077390565],[112.224637255,-8.07737946],[112.224638619,-8.077368224],[112.224643401,-8.077357958],[112.224651131,-8.077349667],[112.224661053,-8.077344163],[112.224672197,-8.077341983],[112.224683471,-8.077343343],[112.225409159,-8.077549341]]]]}",548.jpg
549,549,JALAN RT. 03 RW. 01,RT. 03 RW. 01,DESA TINGAL,GARUM,2,1004,GARUM,1,35.05.11,GARUM,238.3690029,4,"0,5/1",2,ASPAL,4,RUSAK BERAT,SALURAN AIR,112.2238332,-8.079759062,112.2248677,-8.080072482,112.2259233,-8.080213257,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.224149293,-8.079824135],[112.224573942,-8.079951862],[112.224883629,-8.080039383],[112.224884506,-8.080039643],[112.225220946,-8.080143917],[112.225220993,-8.080143932],[112.225312313,-8.080172371],[112.225313217,-8.080172666],[112.225375794,-8.080193962],[112.225523863,-8.080182163],[112.22564102,-8.080169894],[112.225645779,-8.080169709],[112.225924231,-8.080177096],[112.225935396,-8.080179163],[112.225945374,-8.080184568],[112.225953187,-8.08019278],[112.225958072,-8.080202998],[112.225959549,-8.080214219],[112.225957475,-8.080225347],[112.225952052,-8.08023529],[112.225943811,-8.080243077],[112.225933559,-8.080247945],[112.225922299,-8.080249418],[112.225646233,-8.080242094],[112.225530999,-8.080254162],[112.225530099,-8.080254245],[112.225374078,-8.080266677],[112.225359456,-8.080264851],[112.225290208,-8.080241285],[112.225199365,-8.080212994],[112.224863385,-8.080108862],[112.224553844,-8.080021383],[112.22455326,-8.080021212],[112.224127914,-8.079893276],[112.224127108,-8.079893023],[112.223821894,-8.079793441],[112.223811788,-8.07978828],[112.223803775,-8.07978026],[112.223798642,-8.079770164],[112.223796891,-8.079758982],[112.223798692,-8.079747807],[112.22380387,-8.079737735],[112.223811918,-8.07972975],[112.223822048,-8.079724634],[112.223833268,-8.079722888],[112.223844481,-8.079724684],[112.224149293,-8.079824135]]]]}",549.jpg
550,550,JALAN RT. 02 RW. 01,RT. 02 RW. 01,RT. 03 RW. 01,GARUM,2,1004,GARUM,1,35.05.11,GARUM,198.3049945,3,0,4,PAVING,2,SEDANG,SALURAN AIR,112.2233119,-8.08124414,112.2241622,-8.081529508,112.2250277,-8.081770197,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.22345878,-8.081269417],[112.223831075,-8.081372866],[112.223968019,-8.081410734],[112.223973272,-8.081412631],[112.224133842,-8.081485004],[112.224373419,-8.081545704],[112.224375272,-8.081546226],[112.224632551,-8.0816261],[112.224752728,-8.081646865],[112.224757368,-8.081647985],[112.225038539,-8.081735675],[112.225048712,-8.081740703],[112.225056829,-8.081748618],[112.225062095,-8.081758646],[112.225063993,-8.081769804],[112.225062339,-8.081781001],[112.225057294,-8.081791141],[112.225049351,-8.08179923],[112.22503929,-8.081804477],[112.225028093,-8.081806369],[112.225016858,-8.081804721],[112.22473797,-8.081717742],[112.224617816,-8.081696981],[112.224613222,-8.081695876],[112.2243546,-8.081615585],[112.224112856,-8.081554336],[112.224106842,-8.081552237],[112.223945911,-8.081479701],[112.223811644,-8.081442574],[112.2238116,-8.081442562],[112.223436745,-8.081338401],[112.223431796,-8.081336632],[112.223297166,-8.081277216],[112.22328763,-8.081271071],[112.223280465,-8.08126229],[112.223276374,-8.081251732],[112.223275757,-8.081240431],[112.223278675,-8.081229493],[112.223284841,-8.081219989],[112.223293652,-8.081212849],[112.223304245,-8.081208772],[112.223315585,-8.081208157],[112.22332656,-8.081211064],[112.22345878,-8.081269417]]]]}",550.jpg
551,551,JALAN RT. 03 RW. 01,RT. 03 RW. 01,RT. 03 RW. 01,GARUM,2,1004,GARUM,1,35.05.11,GARUM,152.9406556,3,0,2,ASPAL,4,RUSAK BERAT,,112.2239771,-8.082888375,112.2242143,-8.082244358,112.2243645,-8.081580762,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.224167935,-8.082359474],[112.224178989,-8.082231758],[112.224185649,-8.08212504],[112.224176046,-8.082029894],[112.22417598,-8.082023378],[112.224180609,-8.081965938],[112.224182852,-8.081956006],[112.224330538,-8.081567934],[112.224336177,-8.08155811],[112.224344586,-8.081550504],[112.224354942,-8.081545859],[112.224366231,-8.081544631],[112.224377348,-8.08154694],[112.224387206,-8.081552559],[112.224394838,-8.08156094],[112.224399499,-8.08157126],[112.224400731,-8.081582511],[112.224398414,-8.081593591],[112.224252557,-8.081976855],[112.224248604,-8.082025909],[112.224258174,-8.082120727],[112.224258287,-8.082126593],[112.224251416,-8.082236681],[112.224251352,-8.082237545],[112.224239752,-8.082371574],[112.224236883,-8.082382873],[112.224010363,-8.082902783],[112.224004266,-8.082912331],[112.223995507,-8.082919534],[112.223984943,-8.082923688],[112.223973608,-8.082924384],[112.223962612,-8.082921556],[112.223953031,-8.08291548],[112.223945804,-8.08290675],[112.223941636,-8.082896222],[112.223940937,-8.082884926],[112.223943775,-8.082873967],[112.224167935,-8.082359474]]]]}",551.jpg
552,552,JALAN RT. 03 RW. 01,RT. 03 RW. 01,DESA TINGAL,GARUM,2,1004,GARUM,1,35.05.11,GARUM,268.3881753,4,1/1,2,ASPAL,2,SEDANG,SALURAN AIR,112.2229308,-8.082283742,112.2239804,-8.08289033,112.2249942,-8.083537621,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.223050371,-8.082284958],[112.223060769,-8.082290366],[112.223195171,-8.082390783],[112.223333933,-8.082458243],[112.223336491,-8.082459616],[112.223639545,-8.082638166],[112.223640143,-8.082638526],[112.22399591,-8.082857455],[112.224363106,-8.083076009],[112.224754515,-8.083289863],[112.224755914,-8.083290668],[112.224960366,-8.08341448],[112.224967543,-8.08342018],[112.224973057,-8.083427491],[112.225025766,-8.083519717],[112.225029773,-8.083530306],[112.225030301,-8.083541612],[112.225027298,-8.083552527],[112.225021057,-8.083561982],[112.22501219,-8.083569053],[112.225001565,-8.083573047],[112.224990221,-8.083573573],[112.224979269,-8.08357058],[112.224969781,-8.083564361],[112.224962686,-8.083555524],[112.224914632,-8.083471441],[112.224718908,-8.083352915],[112.224327621,-8.083139128],[112.224326458,-8.083138465],[112.223958458,-8.082919432],[112.223957999,-8.082919154],[112.223602301,-8.082700267],[112.223300799,-8.082522632],[112.223160244,-8.082454301],[112.223154386,-8.082450732],[112.223021979,-8.082351806],[112.222919474,-8.082318094],[112.222909379,-8.08231291],[112.222901386,-8.08230487],[112.222896277,-8.082294763],[112.222894552,-8.082283576],[112.22289638,-8.082272406],[112.222901581,-8.082262346],[112.222909648,-8.08225438],[112.22291979,-8.082249288],[112.222931015,-8.082247569],[112.222942223,-8.08224939],[112.223050371,-8.082284958]]]]}",552.jpg
553,553,JALAN RT. 03 RW. 01,RT. 03 RW. 01,RT. 03 RW. 01,GARUM,2,1004,GARUM,1,35.05.11,GARUM,92.2683455,2,0,5,TANAH,4,RUSAK BERAT,,112.2230784,-8.081864566,112.2226855,-8.081720978,112.2222925,-8.081577391,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.222279986,-8.081611354],[112.222270066,-8.081605843],[112.222262341,-8.081597548],[112.222257566,-8.08158728],[112.222256208,-8.081576043],[112.222258401,-8.081564938],[112.22226393,-8.081555053],[112.222272253,-8.081547353],[112.222282557,-8.081542594],[112.222293832,-8.081541241],[112.222304974,-8.081543427],[112.223090937,-8.081830602],[112.223100856,-8.081836112],[112.223108582,-8.081844408],[112.223113357,-8.081854676],[112.223114714,-8.081865913],[112.223112521,-8.081877017],[112.223106993,-8.081886903],[112.223098669,-8.081894602],[112.223088366,-8.081899362],[112.223077091,-8.081900715],[112.223065948,-8.081898529],[112.222279986,-8.081611354]]]]}",553.jpg
554,554,JALAN MASJID,RT. 03 RW. 01 (JL. MASJID),BATAS DESA TINGAL,COMBONG,2,1004,GARUM,1,35.05.11,GARUM,579.8034114,5,1/1,1,HOTMIX,3,RUSAK RINGAN,SALURAN AIR,112.2147866,-8.087214618,112.2173056,-8.087967152,112.2198211,-8.088730994,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.215212623,-8.087307896],[112.215743246,-8.087456939],[112.21574356,-8.087457029],[112.216159286,-8.087577823],[112.216161156,-8.087578422],[112.216393692,-8.087659829],[112.216762743,-8.087774692],[112.217278953,-8.087921381],[112.217279461,-8.087921529],[112.218016947,-8.088142735],[112.218281004,-8.088217481],[112.21828111,-8.088217511],[112.218636484,-8.088319261],[112.218864487,-8.088380719],[112.2188657,-8.088381069],[112.219158887,-8.08847112],[112.219159512,-8.088471318],[112.219572882,-8.088606472],[112.219573512,-8.088606684],[112.219833086,-8.088696835],[112.219843093,-8.088702185],[112.219850952,-8.088710356],[112.219855892,-8.088720546],[112.219857431,-8.08873176],[112.219855417,-8.088742898],[112.219850049,-8.088752871],[112.21984185,-8.088760703],[112.219831625,-8.088765626],[112.219820373,-8.08876716],[112.219809197,-8.088765153],[112.219549936,-8.088675112],[112.219137193,-8.088540162],[112.218844923,-8.088450393],[112.218617257,-8.088389026],[112.218616711,-8.088388875],[112.218261117,-8.088287061],[112.21799684,-8.088212253],[112.217996297,-8.088212094],[112.217258793,-8.087990883],[112.216742402,-8.087844144],[112.216741535,-8.087843885],[112.216371443,-8.087728698],[112.216370233,-8.087728298],[112.216138023,-8.087647005],[112.215723396,-8.08752653],[112.215192495,-8.087377409],[112.21519163,-8.087377154],[112.214775882,-8.087249181],[112.21476569,-8.08724419],[112.214757543,-8.087236305],[112.21475224,-8.087226297],[112.214750301,-8.087215146],[112.214751913,-8.087203942],[112.214756921,-8.087193784],[112.214764833,-8.087185666],[112.214774875,-8.087180381],[112.214786065,-8.087178448],[112.214797306,-8.087180055],[112.215212623,-8.087307896]]]]}",554.jpg
555,555,JALAN RT. 02 RW. 01,RT. 02 RW. 01,RT. 02 RW. 01,COMBONG,2,1004,GARUM,1,35.05.11,GARUM,75.16295566,4,0,1,HOTMIX,2,SEDANG,,112.2181993,-8.087526047,112.2180935,-8.087848819,112.2180068,-8.088177455,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.218155416,-8.087757114],[112.2181107,-8.087925659],[112.218041863,-8.088186651],[112.218037293,-8.088197012],[112.218029734,-8.088205459],[112.218019927,-8.088211165],[112.21800883,-8.08821357],[112.21799753,-8.088212441],[112.217987134,-8.088207887],[112.217978658,-8.088200354],[112.217972933,-8.08819058],[112.217970519,-8.088179521],[112.217971652,-8.088168259],[112.218040496,-8.087907241],[112.21804051,-8.08790719],[112.218085617,-8.087737169],[112.218086507,-8.087734305],[112.218165077,-8.087513935],[112.218170506,-8.087503995],[112.218178752,-8.087496213],[112.218189008,-8.087491351],[112.218200268,-8.087489886],[112.218211432,-8.087491961],[112.218221407,-8.087497372],[112.218229215,-8.08750559],[112.218234093,-8.08751581],[112.218235563,-8.087527032],[112.218233482,-8.087538158],[112.218155416,-8.087757114]]]]}",555.jpg
556,556,JALAN RT. 03 RW. 01,RT. 03 RW. 01,RT. 03 RW. 01,COMBONG,2,1004,GARUM,1,35.05.11,GARUM,411.0748632,3,1/1,1,HOTMIX,2,SEDANG,,112.2163823,-8.087694169,112.2169022,-8.088910153,112.2180068,-8.088177455,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.216367146,-8.087866301],[112.216286481,-8.088150883],[112.216286411,-8.088151128],[112.216234128,-8.088330742],[112.216233661,-8.088332226],[112.216159922,-8.088550075],[112.216144935,-8.088595336],[112.216143354,-8.088641609],[112.216168955,-8.088674211],[112.216169342,-8.088674714],[112.216190431,-8.088702562],[112.216363601,-8.088744055],[112.216458063,-8.088757889],[112.21646201,-8.088758692],[112.216687878,-8.088817839],[112.216695587,-8.088820829],[112.216765408,-8.088857529],[112.216851007,-8.088861648],[112.216857538,-8.08886256],[112.21704975,-8.08890745],[112.217049822,-8.088907467],[112.217340543,-8.088975991],[112.217341183,-8.088976148],[112.217609469,-8.089044526],[112.217711937,-8.089065581],[112.217713612,-8.089065966],[112.217743174,-8.089073511],[112.217971556,-8.088168631],[112.217976015,-8.088158223],[112.217983483,-8.088149696],[112.21799323,-8.088143887],[112.218004301,-8.088141364],[112.218015612,-8.088142374],[112.218026056,-8.088146818],[112.218034611,-8.088154261],[112.21804044,-8.088163974],[112.218042972,-8.088175007],[112.218041959,-8.088186279],[112.217804685,-8.08912639],[112.217800209,-8.089136825],[112.21779271,-8.089145364],[112.217782925,-8.089151168],[112.217771817,-8.089153665],[112.217760479,-8.089152609],[112.217696436,-8.089136265],[112.217593973,-8.089115212],[112.217592309,-8.089114829],[112.217323515,-8.089046321],[112.21703315,-8.088977881],[112.216844199,-8.088933753],[112.216753855,-8.088929405],[112.216738672,-8.088925269],[112.216665402,-8.088886757],[112.216445512,-8.088829176],[112.216351428,-8.088815397],[112.21634822,-8.08881478],[112.21616081,-8.088769875],[112.2161494,-8.088764959],[112.216140323,-8.088756494],[112.216111588,-8.088718549],[112.216078043,-8.088675829],[112.216072116,-8.088664743],[112.216070351,-8.088652305],[112.216072559,-8.088587693],[112.216074366,-8.088577588],[112.216091021,-8.088527289],[112.216091097,-8.088527063],[112.216164624,-8.088309838],[112.216216654,-8.088131093],[112.216297397,-8.087846235],[112.216297632,-8.08784544],[112.216347568,-8.08768354],[112.216352561,-8.087673376],[112.216360462,-8.087665246],[112.216370498,-8.087659948],[112.216381684,-8.087657999],[112.216392928,-8.087659592],[112.216403127,-8.087664568],[112.216411285,-8.087672442],[112.216416601,-8.087682443],[112.216418556,-8.087693592],[112.216416959,-8.087704797],[112.216367146,-8.087866301]]]]}",556.jpg
557,557,JALAN RT. 01 RW. 01,RT. 01 RW. 01,RT. 01 RW. 01,COMBONG,2,1004,GARUM,1,35.05.11,GARUM,485.032934,2,1/1,3,BETON,3,RUSAK RINGAN,,112.2177695,-8.089117566,112.2174415,-8.090455633,112.2167556,-8.088893273,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.21713118,-8.089522828],[112.217129192,-8.089521078],[112.217097293,-8.089513698],[112.217087305,-8.089509762],[112.217058495,-8.089493128],[112.217018701,-8.089470326],[112.21678276,-8.089433796],[112.216773959,-8.089431268],[112.216718665,-8.089407506],[112.216715753,-8.089406097],[112.216662845,-8.089377541],[112.216654343,-8.089371189],[112.21664805,-8.089362655],[112.216644507,-8.08935267],[112.216632316,-8.089290494],[112.216632519,-8.089275655],[112.216720184,-8.088885371],[112.216724368,-8.088874849],[112.21673161,-8.088866131],[112.2167412,-8.08886007],[112.216752201,-8.088857258],[112.216763534,-8.088857973],[112.216774092,-8.088862142],[112.21678284,-8.088869359],[112.216788922,-8.088878917],[112.216791743,-8.08888988],[112.216791026,-8.088901175],[112.216705023,-8.08928406],[112.216712472,-8.08932205],[112.2167489,-8.089341711],[112.216798466,-8.089363012],[112.217036514,-8.089399868],[112.217049034,-8.089404253],[112.217094731,-8.089430437],[112.217094835,-8.089430497],[112.217118997,-8.089444448],[112.217154553,-8.089452673],[112.217162973,-8.089455755],[112.217170378,-8.089460802],[112.217192045,-8.089479879],[112.217198653,-8.089487597],[112.217202851,-8.089496839],[112.217204309,-8.08950688],[112.217204359,-8.089523629],[112.217203603,-8.089531084],[112.217156268,-8.089758527],[112.217079779,-8.09012721],[112.217089279,-8.090136621],[112.217144578,-8.090157629],[112.217158555,-8.09016715],[112.217180236,-8.090191013],[112.217185974,-8.090199477],[112.217189109,-8.090209202],[112.217189391,-8.090219412],[112.217182281,-8.090281232],[112.217286859,-8.090366892],[112.217412495,-8.090407455],[112.217413112,-8.09040766],[112.217585779,-8.090466833],[112.217636035,-8.090482824],[112.217642603,-8.090474591],[112.217646146,-8.090441929],[112.217648762,-8.090431821],[112.217674986,-8.090369531],[112.217676789,-8.090365847],[112.21772933,-8.090272372],[112.217731015,-8.090269662],[112.217866821,-8.090071316],[112.217991969,-8.089869951],[112.218224098,-8.089382287],[112.218258271,-8.089285203],[112.218251162,-8.089273473],[112.218197516,-8.089248845],[112.217997121,-8.089204832],[112.217761639,-8.089152885],[112.217751071,-8.08914874],[112.217742306,-8.089141544],[112.217736201,-8.089132001],[112.217733354,-8.089121045],[112.217734044,-8.089109748],[112.217738202,-8.089099216],[112.217745423,-8.089090481],[112.217754999,-8.089084397],[112.217765993,-8.089081559],[112.217777328,-8.089082247],[112.218012762,-8.089134183],[112.218216961,-8.089179032],[112.218224336,-8.089181503],[112.218291656,-8.089212408],[112.218300663,-8.089218297],[112.218307539,-8.08922656],[112.218329255,-8.089262387],[112.218333356,-8.089272148],[112.218334448,-8.089282675],[112.218332437,-8.089293065],[112.218291966,-8.089408039],[112.218290509,-8.089411569],[112.21805669,-8.089902785],[112.218054753,-8.089906328],[112.217928114,-8.090110092],[112.217927239,-8.090111433],[112.217791883,-8.090309122],[112.217741131,-8.090399414],[112.217717752,-8.090454948],[112.217713648,-8.090492788],[112.217711137,-8.090502643],[112.217705972,-8.090511413],[112.217677268,-8.09054739],[112.217669263,-8.090554793],[112.21765941,-8.090559488],[112.217648602,-8.09056105],[112.217637817,-8.090559337],[112.217563316,-8.090535632],[112.217562552,-8.090535379],[112.217389812,-8.090476181],[112.21725794,-8.090433605],[112.21724608,-8.090427138],[112.217120921,-8.090324622],[112.217113034,-8.090315599],[112.217108532,-8.090304506],[112.217107907,-8.090292556],[112.217115397,-8.090227438],[112.217110585,-8.090222141],[112.217056223,-8.09020149],[112.217043562,-8.090193343],[112.217014665,-8.090164716],[112.217007692,-8.090155043],[112.217004248,-8.090143638],[112.217004709,-8.090131737],[112.217085178,-8.089743867],[112.21713118,-8.089522828]]]]}",557.jpg
558,558,JALAN RT. 03 RW. 01,RT. 03 RW. 01,RT. 03 RW. 01,COMBONG,2,1004,GARUM,1,35.05.11,GARUM,84.77651532,4,0,1,HOTMIX,2,SEDANG,,112.2166154,-8.086963678,112.2164988,-8.087328923,112.2163823,-8.087694169,"{""type"":""MultiPolygon"",""coordinates"":[[[[112.216416854,-8.087705132],[112.216411761,-8.087715248],[112.216403782,-8.087723301],[112.216393695,-8.087728502],[112.21638249,-8.087730342],[112.216371263,-8.087728642],[112.216361112,-8.087723567],[112.216353032,-8.087715614],[112.216347813,-8.087705562],[112.216345966,-8.087694395],[112.216347673,-8.087683206],[112.216580776,-8.086952715],[112.216585868,-8.086942599],[112.216593848,-8.086934546],[112.216603934,-8.086929345],[112.216615139,-8.086927505],[112.216626367,-8.086929205],[112.216636517,-8.08693428],[112.216644598,-8.086942233],[112.216649817,-8.086952285],[112.216651663,-8.086963452],[112.216649957,-8.086974641],[112.216416854,-8.087705132]]]]}",558.jpg
