ID_RUAS,NO_RUAS,NAMA_RUAS,PANGKAL_RUAS,UJUNG_RUAS,LINGKUNGAN,ID_KELURAHAN,KODE_KELURAHAN,KELURAHAN,ID_KECAMATAN,,KECAMATAN,PANJANG,LEBAR,BAHU_JALAN,ID_PERKERASAN,PERKERASAN,ID_KONDISI,KONDISI,UTILITAS,START_X,START_Y,MID_X,MID_Y,END_X,END_Y,GEOMETRY,IMAGE
839,839,JLN MASJID,JLN MASJID,BUNTU,SAWAHAN,7,1010,SATREYAN,3,35.05.10,KANIGORO,184.0073985,3,1-Jan,2,ASPAL,2,SEDANG,SALURAN KIRI JALAN,112.2286283,-8.143952064,112.2294629,-8.143945695,112.2302973,-8.143973328,"{""type"":""MultiLineString"",""coordinates"":[[[112.228628301,-8.143952064],[112.229238183,-8.143938254],[112.230297253,-8.143973328]]]}",839.jpg
840,840,JLN GG MELATI,JLN MELATI,JLN GG MELATI,SAWAHAN,7,1010,SATREYAN,3,35.05.10,KANIGORO,284.1287298,3,"1,2/1,2",2,ASPAL,2,SEDANG,,112.2286283,-8.143952064,112.2285715,-8.145235072,112.2285127,-8.146516987,"{""type"":""MultiLineString"",""coordinates"":[[[112.228628301,-8.143952064],[112.228614472,-8.144463691],[112.228598743,-8.144817868],[112.228571095,-8.145200793],[112.228574416,-8.14550227],[112.228541594,-8.145763181],[112.228512676,-8.146516987]]]}",840.jpg
841,841,JLN GG MELATI,JLN GG MELATI,JLN GG MELATI,SAWAHAN,7,1010,SATREYAN,3,35.05.10,KANIGORO,101.4411515,3,"0,5/1",2,ASPAL,2,SEDANG,SALURAN TANAH KIRI JALAN,112.2285127,-8.146516987,112.2285706,-8.14697175,112.2285371,-8.147428554,"{""type"":""MultiLineString"",""coordinates"":[[[112.228512676,-8.146516987],[112.228532309,-8.146655708],[112.228561737,-8.14685661],[112.22857424,-8.14701928],[112.228537068,-8.147428554]]]}",841.jpg
842,842,JLN GG MELATI,JLN GG MELATI,JLN GG MELATI,SAWAHAN,7,1010,SATREYAN,3,35.05.10,KANIGORO,70.62891452,3,0,3,BETON,2,SEDANG,,112.2285744,-8.14550227,112.2288904,-8.145529271,112.2292108,-8.145529056,"{""type"":""MultiLineString"",""coordinates"":[[[112.228574416,-8.14550227],[112.228648936,-8.145528365],[112.229001928,-8.145529688],[112.229210838,-8.145529056]]]}",842.jpg
843,843,JLN GG SEROJA,JLN SEROJA,JLN EDI SYAHPUTRO,SAWAHAN,7,1010,SATREYAN,3,35.05.10,KANIGORO,51.91065198,2.5,"0,5/0,5",2,ASPAL,4,RUSAK BERAT,,112.2264603,-8.146755294,112.2264692,-8.146520777,112.2264781,-8.146286259,"{""type"":""MultiLineString"",""coordinates"":[[[112.226460296,-8.146755294],[112.226478078,-8.14628626]]]}",843.jpg
844,844,JLN SAWAH,JLN SEROJA,SAWAH,SAWAHAN,7,1010,SATREYAN,3,35.05.10,KANIGORO,68.45784494,1.7,0,3,BETON,4,RUSAK BERAT,,112.2250455,-8.146625574,112.2249856,-8.146929232,112.2249297,-8.147233685,"{""type"":""MultiLineString"",""coordinates"":[[[112.225045538,-8.146625574],[112.224998226,-8.146860207],[112.224929724,-8.147233685]]]}",844.jpg
845,845,JLN BUNGUR,JLN MANUKWARI,JLN GG MELATI,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,213.0862079,3.2,"0,5/1,2",2,ASPAL,4,RUSAK BERAT,SALURAN KIRI JALAN,112.2202266,-8.143618033,112.2211894,-8.14370561,112.2221506,-8.14380845,"{""type"":""MultiLineString"",""coordinates"":[[[112.22022663,-8.143618033],[112.220788677,-8.143666591],[112.221170593,-8.143703726],[112.221494866,-8.143736249],[112.222150633,-8.14380845]]]}",845.jpg
846,846,JLN SEROJA,JLN SEROJA,SUNGAI,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,89.81771445,3,1-Jan,2,ASPAL,2,SEDANG,,112.2258527,-8.146718847,112.2254461,-8.146691765,112.2250455,-8.146625574,"{""type"":""MultiLineString"",""coordinates"":[[[112.225852657,-8.146718847],[112.225405926,-8.14668909],[112.22516331,-8.14666111],[112.225045538,-8.146625574]]]}",846.jpg
847,847,JLN GG SEROJA,JLN SEROJA,JLN SEROJA,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,55.67008677,3,"1/1,5",2,ASPAL,4,RUSAK BERAT,SUNGAI KIRI JALAN,112.2259208,-8.146220946,112.2258773,-8.146468854,112.2258527,-8.146718847,"{""type"":""MultiLineString"",""coordinates"":[[[112.22592078,-8.146220946],[112.22585941,-8.146570475],[112.225852657,-8.146718847]]]}",847.jpg
848,848,JLN SEROJA,JLN SEROJA,JLN GG MELATI,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,185.7555299,3,0,2,ASPAL,2,SEDANG,,112.2268408,-8.14632584,112.2276725,-8.146451745,112.2285127,-8.146516987,"{""type"":""MultiLineString"",""coordinates"":[[[112.226840794,-8.14632584],[112.226989709,-8.146337353],[112.227215589,-8.146389311],[112.227338134,-8.14641526],[112.22770085,-8.14645484],[112.228512676,-8.146516987]]]}",848.jpg
849,849,JLN GANG RT 02 RW 07,RT 02 RW 07,RT 02 RW 07,GLONGON,7,1010,SATREYAN,3,35.05.10,KANIGORO,72.76336455,3,0,5,TANAH,4,RUSAK BERAT,,112.2180091,-8.150405804,112.21796,-8.150730988,112.217903,-8.151054563,"{""type"":""MultiLineString"",""coordinates"":[[[112.218009099,-8.150405805],[112.217973862,-8.150664329],[112.217943094,-8.150812773],[112.217921749,-8.150901369],[112.217903002,-8.151054563]]]}",849.jpg
850,850,JLN RT 02 RW 07,JLN MANUKWARI,GUDANG KAYU,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,230.3896951,2.5,0,5,TANAH,4,RUSAK BERAT,,112.2186578,-8.150509137,112.217682,-8.150276804,112.2166444,-8.150170624,"{""type"":""MultiLineString"",""coordinates"":[[[112.21865777,-8.150509137],[112.218431794,-8.150426069],[112.21833564,-8.150392859],[112.218277987,-8.150385855],[112.218222823,-8.150407555],[112.21817727,-8.15043162],[112.218098041,-8.150436643],[112.218052359,-8.150417638],[112.218009099,-8.150405805],[112.217970592,-8.150377206],[112.217855235,-8.150346448],[112.21779265,-8.150296387],[112.217713356,-8.150279876],[112.217381874,-8.150247372],[112.217204178,-8.150247905],[112.216908666,-8.150198545],[112.216781332,-8.150177391],[112.216644436,-8.150170624]]]}",850.jpg
851,851,JLN GANG RT 02 RW 07 II,JLN RT 02 RW 07,RT 02 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,72.2620663,1.5,0,3,BETON,3,RUSAK RINGAN,,112.2129001,-8.151148217,112.2129637,-8.150827807,112.2130363,-8.150509242,"{""type"":""MultiLineString"",""coordinates"":[[[112.212900109,-8.151148217],[112.212947609,-8.15089259],[112.212973706,-8.15078723],[112.213036264,-8.150509243]]]}",851.jpg
852,852,JLN RT 03 RW 07 ( MASJID ),RT 03 RW 07,RT 03 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,68.82067197,3,0,2,ASPAL,2,SEDANG,SALURAN KANAN DAN KIRI JALAN,112.2122266,-8.150356134,112.212141,-8.150653651,112.2120723,-8.150957181,"{""type"":""MultiLineString"",""coordinates"":[[[112.212226555,-8.150356134],[112.212193138,-8.150423232],[112.212072278,-8.150957181]]]}",852.jpg
853,853,JLN LINGKUNGAN RT 02 RW 07,GUDANG KAYU,RT 02 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,83.56132153,3,0,5,TANAH,4,RUSAK BERAT,,112.2166444,-8.150170624,112.21662,-8.150546866,112.2165771,-8.150922155,"{""type"":""MultiLineString"",""coordinates"":[[[112.216644436,-8.150170624],[112.216644935,-8.150335724],[112.21663564,-8.150438641],[112.216626223,-8.15050088],[112.216616828,-8.150570299],[112.216612206,-8.150630132],[112.216605191,-8.150692365],[112.216577068,-8.150922155]]]}",853.jpg
854,854,GG I RT 02 RW 07,RT 02 RW 07,RT 02 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,111.6265044,3,0,2,ASPAL,4,RUSAK BERAT,,112.2163152,-8.150889442,112.2162785,-8.151392747,112.216263,-8.151896954,"{""type"":""MultiLineString"",""coordinates"":[[[112.216315225,-8.150889442],[112.216285172,-8.151274768],[112.21626238,-8.151679214],[112.216263038,-8.151896954]]]}",854.jpg
855,855,JLN RT 02 RW 07,JLN MANUKWARI,RT 02 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,299.1232567,3,1-Jan,2,ASPAL,2,SEDANG,SALURAN KANAN DAN KIRI JALAN,112.2175847,-8.152204047,112.2162631,-8.15189696,112.2149414,-8.151589857,"{""type"":""MultiLineString"",""coordinates"":[[[112.217584701,-8.152204047],[112.217303537,-8.152135501],[112.216909439,-8.152043366],[112.21653937,-8.151955944],[112.216263038,-8.151896954],[112.215674304,-8.151762333],[112.21532827,-8.151682015],[112.214941377,-8.151589857]]]}",855.jpg
856,856,JLN RT 02 / 07,RT 2 RW 07,RT 02 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,98.68750236,3,1-Jan,2,ASPAL,2,SEDANG,SALURAN KANAN DAN KIRI JALAN,112.2149414,-8.151589857,112.2145035,-8.15149662,112.2140656,-8.151403384,"{""type"":""MultiLineString"",""coordinates"":[[[112.214941377,-8.151589857],[112.214065636,-8.151403384]]]}",856.jpg
857,857,JLN TRABASAN RT 02 RW 07,RT 02 RW 07,RT 02 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,94.42264172,1.7,0,3,BETON,3,RUSAK RINGAN,SALURAN KIRI JALAN,112.2150205,-8.150740187,112.2149706,-8.151164151,112.2149414,-8.151589857,"{""type"":""MultiLineString"",""coordinates"":[[[112.215020458,-8.150740187],[112.214994686,-8.15095322],[112.214968951,-8.151178218],[112.214950311,-8.151367302],[112.214941377,-8.151589857]]]}",857.jpg
858,858,JLN RT 03 RW 07,RT 02 RW 07,RT 03 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,90.85788023,3,"0,5/0,5",2,ASPAL,2,SEDANG,SALURAN KIRI DAN KANAN JALAN,112.2130363,-8.150509242,112.2126312,-8.15043374,112.2122266,-8.150356134,"{""type"":""MultiLineString"",""coordinates"":[[[112.213036264,-8.150509243],[112.212776793,-8.150466948],[112.212507659,-8.150405542],[112.212226555,-8.150356134]]]}",858.jpg
859,859,JLN RT 02 RW 07,RT 02 RW 07,RT 02 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,220.4551618,3,1-Jan,2,ASPAL,3,RUSAK RINGAN,SALURAN KIRI JALAN,112.2130363,-8.150509242,112.2140263,-8.150643345,112.2150205,-8.150740187,"{""type"":""MultiLineString"",""coordinates"":[[[112.213036264,-8.150509243],[112.213334206,-8.150568171],[112.213521559,-8.150584359],[112.213860287,-8.150631201],[112.214237379,-8.150658785],[112.214612127,-8.150705518],[112.214797122,-8.15073607],[112.215020458,-8.150740187]]]}",859.jpg
860,860,JLN RT 03 RW 07,RT 03 RW 07,RT 03 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,82.43869507,2.7,0,3,BETON,3,RUSAK RINGAN,,112.2134294,-8.152673524,112.2134021,-8.153036299,112.21341,-8.15340577,"{""type"":""MultiLineString"",""coordinates"":[[[112.213429401,-8.152673525],[112.213429639,-8.152752485],[112.213420178,-8.152800369],[112.213403578,-8.152869809],[112.213384511,-8.152917721],[112.21339181,-8.152948806],[112.213406347,-8.152991832],[112.213397038,-8.153089963],[112.213401977,-8.153135411],[112.213414077,-8.153166481],[112.213407033,-8.153219143],[112.213409997,-8.15340577]]]}",860.jpg
861,861,JLN  GG RT 03 RW 07,RT 03 RW 07,RT 03 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,81.51946533,3,0,3,BETON,3,RUSAK RINGAN,,112.2134294,-8.152673524,112.2130653,-8.152608875,112.2127039,-8.152560842,"{""type"":""MultiLineString"",""coordinates"":[[[112.213429401,-8.152673525],[112.213018552,-8.152600578],[112.21297297,-8.152615071],[112.212703856,-8.152560842]]]}",861.jpg
862,862,JLN RT 03 RW 07,RT 02 RW 07,RT 03 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,88.09964334,3,1-Jan,2,ASPAL,2,SEDANG,SALURAN KANAN DAN KIRI JALAN,112.2140656,-8.151403384,112.213675,-8.151319212,112.2132858,-8.15122872,"{""type"":""MultiLineString"",""coordinates"":[[[112.214065636,-8.151403384],[112.213951387,-8.151377473],[112.213492441,-8.151280742],[112.213285769,-8.15122872]]]}",862.jpg
863,863,JLN RT 03 07,RT 03 RW 07,RT 02 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,137.5424397,3,1-Jan,2,ASPAL,2,SEDANG,SALURAN KANAN DAN KIRI JALAN,112.2132858,-8.15122872,112.212675,-8.151101229,112.2120723,-8.150957181,"{""type"":""MultiLineString"",""coordinates"":[[[112.213285769,-8.15122872],[112.212562513,-8.151077746],[112.212488021,-8.151061219],[112.212444711,-8.151032636],[112.212358243,-8.151025716],[112.212252506,-8.150999712],[112.212072278,-8.150957181]]]}",863.jpg
864,864,JLN GG RT 01 RW 07,RT 01 RW 07,RT 01 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,111.685562,1.5,0,3,BETON,3,RUSAK RINGAN,,112.2151895,-8.152658681,112.2151791,-8.15215599,112.2152063,-8.151652966,"{""type"":""MultiLineString"",""coordinates"":[[[112.215189539,-8.152658681],[112.215171986,-8.152412279],[112.215186192,-8.152345238],[112.215175749,-8.152067708],[112.215177572,-8.151876281],[112.215206317,-8.151652966]]]}",864.jpg
865,865,JLN RT 01 RW 07,RT 02 RW 07,RT 01 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,150.3404884,2,0,3,BETON,4,RUSAK BERAT,,112.2140656,-8.151403384,112.2139328,-8.1520695,112.2139099,-8.152748655,"{""type"":""MultiLineString"",""coordinates"":[[[112.214065636,-8.151403384],[112.214031222,-8.151573441],[112.213993277,-8.151731477],[112.213957748,-8.151894292],[112.213934196,-8.1520475],[112.213915867,-8.152339473],[112.213909896,-8.152748654]]]}",865.jpg
866,866,JLN GG RT 03 RW 07,RT 03 RW 07,RT 02 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,55.607652,2,0,5,TANAH,4,RUSAK BERAT,,112.2137016,-8.151324837,112.2136453,-8.151569885,112.2135853,-8.151814053,"{""type"":""MultiLineString"",""coordinates"":[[[112.213701649,-8.151324837],[112.213623272,-8.151665587],[112.213585299,-8.151814052]]]}",866.jpg
867,867,JLN RT 03 RW 07,RT 03 RW 07,RT 03 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,96.66361536,2.7,0,3,BETON,3,RUSAK RINGAN,,112.2135853,-8.151814053,112.2135014,-8.152242444,112.2134294,-8.152673524,"{""type"":""MultiLineString"",""coordinates"":[[[112.213585299,-8.151814052],[112.213521285,-8.15208702],[112.213500172,-8.152252185],[112.213429401,-8.152673525]]]}",867.jpg
868,868,JLN RT 01 RW 07,RT 02 RW 07,RT 01 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,145.9337737,3,0,3,BETON,4,RUSAK BERAT,,112.2151895,-8.152658681,112.2145469,-8.152782922,112.2139099,-8.152748655,"{""type"":""MultiLineString"",""coordinates"":[[[112.215189539,-8.152658681],[112.21497345,-8.1526689],[112.214851069,-8.15269798],[112.214750315,-8.15273178],[112.214668793,-8.152772702],[112.214491138,-8.152787591],[112.214399874,-8.152783079],[112.214358907,-8.152735346],[112.214272409,-8.152718855],[112.213909896,-8.152748654]]]}",868.jpg
869,869,JLN RT 01 RW 07,RT 01 RW 07,RT 01 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,144.6278839,3,0,3,BETON,4,RUSAK BERAT,,112.2164859,-8.152525584,112.2158345,-8.152597777,112.2151895,-8.152658681,"{""type"":""MultiLineString"",""coordinates"":[[[112.216485861,-8.152525584],[112.216310586,-8.152533288],[112.216154544,-8.152548113],[112.215902514,-8.15258476],[112.215686519,-8.152626085],[112.215477734,-8.152669781],[112.21541535,-8.152686717],[112.215189539,-8.152658681]]]}",869.jpg
870,870,JLN RT 01 RW 07,RT 02 RW 07,RT 01 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,63.60790106,3,0,3,BETON,4,RUSAK BERAT,,112.2165394,-8.151955945,112.2164873,-8.152238495,112.2164859,-8.152525584,"{""type"":""MultiLineString"",""coordinates"":[[[112.21653937,-8.151955944],[112.216513353,-8.152087625],[112.216489687,-8.152202549],[112.216478201,-8.152374863],[112.216485861,-8.152525584]]]}",870.jpg
871,871,JLN RT 01 RW 07,RT 01 RW 07,RT 01 RW 07,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,85.6502962,3,0,3,BETON,4,RUSAK BERAT,,112.2164859,-8.152525584,112.2166934,-8.152735826,112.216735,-8.153118243,"{""type"":""MultiLineString"",""coordinates"":[[[112.216485861,-8.152525584],[112.216569921,-8.152530118],[112.216651566,-8.152529873],[112.216675615,-8.152541764],[112.216680526,-8.152577641],[112.216695491,-8.152761839],[112.216708264,-8.153015434],[112.216713226,-8.15306806],[112.21673499,-8.153118243]]]}",871.jpg
872,872,JLN RT 01 RW 07,RT 01 RW 07,JLN MANUKWARI,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,78.9476412,1.5,0,4,PAVING,3,RUSAK RINGAN,,112.216735,-8.153118243,112.2170859,-8.153101334,112.2174286,-8.153008486,"{""type"":""MultiLineString"",""coordinates"":[[[112.21673499,-8.153118243],[112.216895871,-8.153115367],[112.216948642,-8.153096067],[112.216999034,-8.153083952],[112.217078335,-8.153102856],[112.21717433,-8.153083425],[112.217272755,-8.153073559],[112.217428646,-8.153008486]]]}",872.jpg
873,873,JLN MANUWARI RT 01 RW 07,JLN MANUKWARI,SUNGAI,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,71.84469619,3,0,3,BETON,3,RUSAK RINGAN,SAUNGAI,112.2175847,-8.152204047,112.2178881,-8.152322875,112.2181906,-8.152443897,"{""type"":""MultiLineString"",""coordinates"":[[[112.217584701,-8.152204047],[112.21779627,-8.152287159],[112.217954944,-8.152348894],[112.218190563,-8.152443897]]]}",873.jpg
874,874,JLN SAWAH,GUDANG KAYU,SAWAH,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,125.0554177,3,0,5,TANAH,4,RUSAK BERAT,,112.2166444,-8.150170624,112.2160832,-8.150090195,112.2155225,-8.150004102,"{""type"":""MultiLineString"",""coordinates"":[[[112.216644436,-8.150170624],[112.216344172,-8.150138026],[112.216010203,-8.150076815],[112.215705108,-8.15003466],[112.215522515,-8.150004101]]]}",874.jpg
875,875,JLN TPU GLONDONG,JLN MANUKWARI,MAKAM,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,190.2348916,3,0,3,BETON,4,RUSAK BERAT,,112.2190495,-8.149806879,112.2198558,-8.150111661,112.2203766,-8.149530113,"{""type"":""MultiLineString"",""coordinates"":[[[112.219049461,-8.149806879],[112.219287464,-8.149897089],[112.219626439,-8.150025279],[112.219859633,-8.15011311],[112.219919731,-8.150134464],[112.220008536,-8.15011984],[112.22007324,-8.150076576],[112.220166492,-8.149944693],[112.220376552,-8.149530113]]]}",875.jpg
876,876,JLN MURATANAN,JLN KAS DESA,JLN MAKAM,GLONDONG,7,1010,SATREYAN,3,35.05.10,KANIGORO,461.4086107,3,"2/1,5",2,ASPAL,2,SEDANG,SALURAN KIRI SETELAH PAGAR,112.2357536,-8.139475124,112.2378005,-8.139878292,112.2398312,-8.14036476,"{""type"":""MultiLineString"",""coordinates"":[[[112.235753561,-8.139475124],[112.236431138,-8.139614234],[112.236695486,-8.139682818],[112.236998069,-8.139691467],[112.237375303,-8.139769279],[112.237694872,-8.139835302],[112.238091573,-8.1399968],[112.238915663,-8.140147422],[112.239831205,-8.14036476]]]}",876.jpg
877,877,JLN RT 02 RW 08,RT 02 RW 08,MUSHOLA,SEMBON,7,1010,SATREYAN,3,35.05.10,KANIGORO,99.77034753,3.5,0,3,BETON,2,SEDANG,SALURAN KIRI JALAN,112.2355266,-8.140645871,112.2359745,-8.140710745,112.2364108,-8.140825028,"{""type"":""MultiLineString"",""coordinates"":[[[112.235526629,-8.140645871],[112.235632342,-8.140664691],[112.235850943,-8.140692739],[112.236059945,-8.140723208],[112.236208916,-8.140753861],[112.236410839,-8.140825028]]]}",877.jpg
878,878,JLN RT 02 RW 08 B,MUSHOLA,BUNTU,SEMBON,7,1010,SATREYAN,3,35.05.10,KANIGORO,48.32576345,3,0,3,BETON,3,RUSAK RINGAN,SALURAN KIRI JALAN,112.2364108,-8.140825028,112.2366294,-8.140842308,112.236848,-8.140859588,"{""type"":""MultiLineString"",""coordinates"":[[[112.236410839,-8.140825028],[112.236847973,-8.140859588]]]}",878.jpg
879,879,JLN GG AHMAD YANI,JLN AHMAD YANI,JLN BUNTU,SEMBON,7,1010,SATREYAN,3,35.05.10,KANIGORO,141.8877923,2,0,5,TANAH,4,RUSAK BERAT,GORONG  GORONG TENGAH JALAN,112.2366461,-8.141575636,112.2360096,-8.141494515,112.2354134,-8.141318579,"{""type"":""MultiLineString"",""coordinates"":[[[112.236646063,-8.141575636],[112.236403415,-8.141535698],[112.236254443,-8.141505046],[112.236100719,-8.141491158],[112.235959062,-8.141496375],[112.235901343,-8.141467838],[112.235855559,-8.141415336],[112.235800301,-8.141405933],[112.235737825,-8.141391767],[112.235704135,-8.141367943],[112.235656037,-8.141344161],[112.235413431,-8.141318579]]]}",879.jpg
880,880,JLN PRING PETUNG,JLN BERKAH,JLN ANIK CHAMSAR,SEMBON,7,1010,SATREYAN,3,35.05.10,KANIGORO,506.0761421,3,1-Jan,2,ASPAL,4,RUSAK BERAT,,112.2320553,-8.135444996,112.2343226,-8.135734448,112.2365597,-8.13611803,"{""type"":""MultiLineString"",""coordinates"":[[[112.232055338,-8.135444996],[112.232403599,-8.135472652],[112.23280949,-8.135500134],[112.233453136,-8.135538857],[112.233618929,-8.135574245],[112.233827936,-8.135607109],[112.234178715,-8.13567304],[112.234258043,-8.135701512],[112.234332598,-8.135739569],[112.234407145,-8.135775235],[112.234577666,-8.13578668],[112.234904192,-8.135773724],[112.235050695,-8.135782849],[112.235252484,-8.135810949],[112.235319739,-8.135817923],[112.235422954,-8.135805645],[112.235627145,-8.135833737],[112.23578577,-8.13588111],[112.235994931,-8.13596422],[112.23655969,-8.136118031]]]}",880.jpg
881,881,JLN PRING KUNING I,JLN BERKAH,JLN PRING KUNING II,SEMBON,7,1010,SATREYAN,3,35.05.10,KANIGORO,126.2651798,3,"0,5/0,5",2,ASPAL,4,RUSAK BERAT,,112.2367068,-8.135536143,112.2372737,-8.135618154,112.2378336,-8.135736095,"{""type"":""MultiLineString"",""coordinates"":[[[112.236706782,-8.135536144],[112.237009465,-8.135578291],[112.237273721,-8.135618163],[112.237614874,-8.135676943],[112.237833567,-8.135736095]]]}",881.jpg
882,882,JLN PRING KUNING II,JLN PRING KUNING I,SAWAH,SEMBON,7,1010,SATREYAN,3,35.05.10,KANIGORO,100.1310275,2.5,1-Jan,2,ASPAL,4,RUSAK BERAT,SALURAN KIRI JALAN,112.2378336,-8.135736095,112.238273,-8.135851008,112.2387131,-8.135963119,"{""type"":""MultiLineString"",""coordinates"":[[[112.237833567,-8.135736095],[112.2382397,-8.135842532],[112.23871311,-8.135963119]]]}",882.jpg
883,883,JLN ANUGERAH,JLN ANUGERAH,PERUMAHAN,SEMBON,7,1010,SATREYAN,3,35.05.10,KANIGORO,340.33668,3,Jan-00,2,ASPAL,2,SEDANG,SALURAN KANAN JALAN,112.2361865,-8.137558407,112.2347951,-8.137039201,112.2332638,-8.136846475,"{""type"":""MultiLineString"",""coordinates"":[[[112.236186513,-8.137558407],[112.235979224,-8.137499219],[112.235804963,-8.137442922],[112.23566358,-8.13734166],[112.235606221,-8.13723416],[112.235530973,-8.137165597],[112.235395796,-8.137130117],[112.23479521,-8.137039224],[112.234191622,-8.13694834],[112.233263836,-8.136846475]]]}",883.jpg
884,884,JLN BERKAH I,JLN BERKAH,SAWAH,SEMBON,7,1010,SATREYAN,3,35.05.10,KANIGORO,280.1267337,2,0,3,BETON,2,SEDANG,GORONG  GORONG TENGAH JALAN,112.2362465,-8.137353644,112.2374364,-8.137421611,112.2386586,-8.137755455,"{""type"":""MultiLineString"",""coordinates"":[[[112.236246516,-8.137353644],[112.236388305,-8.137391497],[112.236508431,-8.137412665],[112.236686201,-8.137438444],[112.236806284,-8.137445257],[112.236897493,-8.137433016],[112.236933224,-8.137339589],[112.237007706,-8.137353719],[112.237425722,-8.137419443],[112.237971142,-8.13753024],[112.238175383,-8.13757508],[112.238658584,-8.137755456]]]}",884.jpg
885,885,JLN BERKAH IV,JLN BERKAH,BUNTU,SEMBON,7,1010,SATREYAN,3,35.05.10,KANIGORO,258.3212974,2,0,2,ASPAL,2,SEDANG,GORONG  GORONG KANAN JALAN,112.2359455,-8.138651432,112.2347877,-8.138471232,112.2336296,-8.138292383,"{""type"":""MultiLineString"",""coordinates"":[[[112.235945537,-8.138651433],[112.235589959,-8.13858791],[112.23534013,-8.138555171],[112.234970166,-8.13849887],[112.234691494,-8.138456648],[112.234254275,-8.138393374],[112.234110121,-8.138367491],[112.233629643,-8.138292382]]]}",885.jpg
886,886,JLN PANDOWO GG II,JLN PANDOWO,BUNTU,SEMBON,7,1010,SATREYAN,3,35.05.10,KANIGORO,108.4047009,3.5,0,3,BETON,2,SEDANG,SALURAN KANAN JALAN,112.2340139,-8.140669614,112.2335299,-8.140587312,112.233041,-8.14053379,"{""type"":""MultiLineString"",""coordinates"":[[[112.234013914,-8.140669614],[112.23376401,-8.140612947],[112.233040992,-8.140533789]]]}",886.jpg
887,887,JLN BERKAH III,JLN BERKAH,GG BERKAH I,SEMBON,7,1010,SATREYAN,3,35.05.10,KANIGORO,83.69841567,3,0,3,BETON,3,RUSAK RINGAN,SALURAN KANAN JALAN,112.2360687,-8.138098331,112.236436,-8.138194722,112.2368135,-8.138218094,"{""type"":""MultiLineString"",""coordinates"":[[[112.236068707,-8.138098331],[112.236284991,-8.138155099],[112.236465229,-8.138202406],[112.236614163,-8.138221094],[112.236813457,-8.138218095]]]}",887.jpg
888,888,JLN GG MANUKWARI,JLN MANUKWARI,PEMUKIMAN,SEMBON,7,1010,SATREYAN,3,35.05.10,KANIGORO,118.6993347,2.5,0,4,PAVING,4,RUSAK BERAT,,112.2209045,-8.137500084,112.2214334,-8.137595227,112.2219492,-8.137568725,"{""type"":""MultiLineString"",""coordinates"":[[[112.220904473,-8.137500084],[112.220993384,-8.137521351],[112.221264824,-8.137554034],[112.221384979,-8.137584779],[112.221483494,-8.137606017],[112.221606029,-8.137629577],[112.221793375,-8.137645762],[112.221882111,-8.137609604],[112.221949223,-8.137568725]]]}",888.jpg
889,889,JLN GG BERKAH I,JLN BERKAJ I,FATONI RT 02 RW 07,SEMBON,7,1010,SATREYAN,3,35.05.10,KANIGORO,182.5712302,2,0,5,TANAH,4,RUSAK BERAT,,112.2370077,-8.137353719,112.2368272,-8.138159289,112.236602,-8.138953313,"{""type"":""MultiLineString"",""coordinates"":[[[112.237007706,-8.137353719],[112.236901149,-8.137842165],[112.236813457,-8.138218095],[112.236682695,-8.138644403],[112.236602001,-8.138953313]]]}",889.jpg
